45101;2602410;T0390350318;BRMCA6400236
45101;3255919;T0390350318;BRWMB1100629
45101;3350531;T0390350318;BRZ9C1300012
45101;5738101;T0390350318;BRPUI1400117
45101;5990750;T0390350318;USUM70814592
45101;10115851;T0390350318;FR0W61322417
45115;287518;;BRSGL9700153
45115;375059;;BRWMB0102356
45115;925999;;FR08F9800050
45115;1131476;;NLA319500035
45115;1969241;;ITZ049700077
45115;2117570;;GBHMU0700030
45115;2735073;;BRSME1200842
45115;6289248;;BRR9G1000079
45115;12709944;;ITZ041600123
45115;12709945;;ITZ041600126
45115;13406877;;
45152;1319446;T9145803889;GBANC9500002
45152;1745407;T9145803889;GBCRL0900092
45160;434382;T0393706983;
45160;2183863;T0393706983;BRNYC1100177
45282;1334649;T0112926096;
45282;3094800;T0112926096;GBARK8300046
45282;3144435;T0112926096;GBARK8300070
45282;10481997;T0112926096;GBARK8300053
45282;11584603;T0112926096;GBARK8300013
45292;987939;T0710881121;GBAHK9600240
45292;1048569;T0710881121;USJI19610437
45292;11561140;T0710881121;USJI11000176
45292;11775211;T0710881121;USJI10700119
45314;2002786;T0701687913;GBUM70706121
45314;2040056;T0701687913;GBF089190014
45314;2040090;T0701687913;GBAMC9900021
45314;5998146;T0701687913;USEE10100341
45344;2074941;T0114743326;GBALS9500033
45344;2341465;T0114743326;GBAKW9500529
45344;5823999;T0114743326;GBALS9500001
45354;35178;T0109715141;BRPGD9800703
45354;489177;T0109715141;BRMCA0100108
45354;1728016;T0109715141;GBAYE0601507
45354;1728027;T0109715141;GBAYE0601518
45354;2333612;T0109715141;GBFWU0500034
45354;2434110;T0109715141;GBCCS0700466
45375;392098;T0101630367;BRAMD0100832
45375;862080;T0101630367;BRDEP0500289
45375;1092716;T0101630367;GBAYE0000922
45375;1727259;T0101630367;GBAYE0801382
45375;2387899;T0101630367;GBAYE0900759
45375;11552543;T0101630367;GBUM71505910
45383;263175;T0390349866;
45383;532136;T0390349866;BREMI8100955
45385;34924;T0393953042;BRBMG9800682
45385;49948;T0393953042;
45412;427530;T0391400502;BRPGD9800562
45412;557309;T0391400502;BRPGD9600429
45419;1963815;T0350049341;FRZ030102630
45419;3300795;T0350049341;
45419;11489669;T0350049341;ES5831903282
45466;471366;T7000057923;BRDEP0200171
45466;12751060;T7000057923;
45498;51498;T0390349548;
45498;479528;T0390349548;BRBMG7600022
45514;311660;T0101811588;
45514;906694;T0101811588;GBAHT0109010
45514;982326;T0101811588;BRBMG0300027
45514;1287209;T0101811588;
45514;1684927;T0101811588;
45514;2013700;T0101811588;GBAHT9400251
45514;2113967;T0101811588;DED169600129
45514;2293404;T0101811588;GBAHT9500242
45514;2304912;T0101811588;GBAHT0500521
45514;2307063;T0101811588;GBAHT9601125
45514;2742227;T0101811588;ARF410600423
45514;3144316;T0101811588;DED169500096
45514;5822741;T0101811588;GBAHT0700624
45514;6032840;T0101811588;USAT20504024
45514;6094883;T0101811588;GBAHT0200128
45514;6148982;T0101811588;GBAHT9903551
45514;9933888;T0101811588;
45514;10093712;T0101811588;GBAHT1000281
45525;8951;T0390349504;
45525;706894;T0390349504;
45547;24248;T0044163623;BRPGD9700299
45547;2067870;T0044163623;BREMI7900602
45587;263193;T0390349399;
45587;318390;T0390349399;BRSME0100471
45587;453973;T0390349399;BRMCA0200098
45587;1127976;T0390349399;BRMUD0600003
45587;3097871;T0390349399;BRDEP1200483
45599;263196;T0395281181;
45599;954710;T0395281181;BRCMP0301575
45615;554889;T8014870726;BRPUI0200130
45615;5796336;T8014870726;DEA117202110
45634;16654;T0390349275;
45634;865220;T0390349275;BRRPG0300260
45634;1359372;T0390349275;BRGV10800217
45635;2552157;T0395203798;BRTC21200030
45635;3746377;T0395203798;BRTC21300009
45640;486497;T9007593808;BREMI5300007
45640;605916;T9007593808;BRBCJ0200057
45640;1456280;T9007593808;BRRWC0800151
45685;925983;T0708807457;USCA20100337
45685;1985629;T0708807457;GBAKW0201252
45685;2016465;T0708807457;SEUM70900896
45685;12038121;T0708807457;USUM71512854
45723;1132873;T0700962522;USUM70604389
45723;1554867;T0700962522;USSM16900952
45723;1989539;T0700962522;USPR36400046
45723;2093314;T0700962522;USFI86100509
45723;2337336;T0700962522;USMO17370006
45844;594663;T0390348932;BRWMB9704066
45844;11476536;T0390348932;
45891;1088027;T0700110855;USPR35770295
45891;1089607;T0700110855;NLUM70600324
45891;1098772;T0700110855;GBAYH0200011
45891;1721099;T0700110855;FRZ810709088
45901;443053;T0395471892;
45901;1226223;T0395471892;BRN1P0700003
45951;24231;T0391400433;BREMI9700206
45951;644638;T0391400433;BREMI0300555
45951;2519769;T0391400433;BR9U91200005
45951;3281077;T0391400433;BRE8T1200983
45979;1619;T0390348614;
45979;1620;T0390348614;
45979;1621;T0390348614;
45979;3257378;T0390348614;BRWMB9802723
46098;2338467;T0104797150;GBUM71103355
46098;5997378;T0104797150;USHR11233818
46123;8134;T0393358376;
46123;42948;T0393358376;BRPGD9900640
46123;709667;T0393358376;BRAPI0100651
46123;2123341;T0393358376;BRC5D1100015
46123;9964376;T0393358376;BRM7H1400024
46131;46224;T0725225193;BRWMB9901717
46131;684068;T0725225193;BRBMG9700649
46168;956878;T0104637651;GBCJN7600007
46168;2028523;T0104637651;GBUM70909347
46245;677451;T0426704326;BRPUI0400019
46245;1114646;T0426704326;BRECI0600237
46245;2550863;T0426704326;BRWMB0300118
46250;484404;T9028742361;BREMI7200493
46250;484542;T9028742361;BREMI9500330
46250;1505860;T9028742361;BRMPC0900011
46267;1910136;T0601383043;AUAP08200012
46267;11561299;T0601383043;AUAP09500028
46280;1446927;T0112882582;GBALB8400005
46280;1930927;T0112882582;GBALB9300025
46280;1932013;T0112882582;GBALB9000007
46280;1932490;T0112882582;GBALB8300005
46280;16101177;T0112882582;GBUM71705696
46385;3257796;T0426597649;BRWMB9705396
46385;9193330;T0426597649;
46413;1047336;T0114223607;GBAAN9190012
46413;1093517;T0114223607;USBN29500072
46413;3347947;T0114223607;
46413;6268640;T0114223607;US3JJ1200196
46413;12576899;T0114223607;GBUM71106455
46441;1906219;T0104760997;GBF088100893
46441;5994456;T0104760997;USMR18289041
46476;263346;T0399687241;
46476;1130848;T0399687241;BRPOC0300272
46522;1132868;T0721056730;USUM70604387
46522;1738249;T0721056730;USCA20902789
46522;1947488;T0721056730;USC4R0614076
46522;2039760;T0721056730;USC4R0301423
46522;2074441;T0721056730;USC4R0300027
46522;2087008;T0721056730;USFI88100010
46522;10027974;T0721056730;UST1C0101013
46552;25750;T0390080451;BREMI9700497
46552;2250173;T0390080451;BREMI1100108
46557;263354;T0394477214;
46557;695598;T0394477214;BRAPI0400250
46586;2254015;T0390080495;BREMI7300146
46586;9198611;T0390080495;
46588;961456;;
46588;1930743;;USMO17082643
46588;1932183;;USMO10500189
46588;2087647;;USAM17702285
46591;2079559;T0702048529;
46591;2563523;T0702048529;USRC18503424
46591;5982084;T0702048529;USRC18507951
46591;6012955;T0702048529;USRC19101839
46591;6012956;T0702048529;USRC10900778
46600;2017354;;GBAJE0401413
46600;2173754;;USRH10720899
46600;2873176;;ARF410700405
46600;3225170;;ARF410701457
46600;3258474;;ARF410800578
46613;937283;T0390080542;BREMI9400097
46613;2249558;T0390080542;BREMI1100045
46618;1179719;T0701355410;USBN20400618
46618;1570743;T0701355410;USSM19200380
46618;1849794;T0701355410;USGR10300191
46618;1954217;T0701355410;USFI85900340
46618;1959070;T0701355410;USFI86400179
46618;2013272;T0701355410;USFI87100217
46618;2032198;T0701355410;USC4R0300206
46618;2074388;T0701355410;USFI87300181
46618;2091720;T0701355410;USFI87400092
46618;2091927;T0701355410;USFI87200144
46618;2092245;T0701355410;USFI86200052
46618;2092879;T0701355410;USFI80300074
46618;2105736;T0701355410;USRC16707305
46618;2183757;T0701355410;USUM70601062
46618;2376627;T0701355410;USSM19929619
46618;2454928;T0701355410;USSM19804306
46618;5960532;T0701355410;USBN20700588
46628;989284;;USFI86000099
46628;2011081;;USFI87800394
46635;1061728;;USAT29900614
46635;2199552;;USAT20703871
46635;6032422;;USAT21300937
46635;11664206;;USRH11505140
46688;2156311;T9001168383;FR08F9000840
46688;6322575;T9001168383;
46706;2041024;T0702342173;USC4R0300703
46706;2199809;T0702342173;USWB19903037
46706;2248558;T0702342173;USAT20002248
46706;2251679;T0702342173;USAT20111048
46706;2251680;T0702342173;USAT20111049
46706;2347487;T0702342173;USC4R0302922
46710;694384;;BRSME0100536
46710;901503;;GBDXG0000595
46710;1812151;;USAR11000134
46710;1843204;;GBDXG0600241
46710;2596064;;GBDXG1200006
46710;2940130;;ARF410701447
46710;10081425;;GBDXG0600141
46710;13615152;;
46710;14410751;;USRH11701017
46730;595395;T0390080677;
46730;2512445;T0390080677;BRWUA1100049
46730;18095715;T0390080677;BXNT61800328
46795;2742256;T0709253928;ARF410091523
46795;6092613;T0709253928;GBAYE0400665
46795;6112901;T0709253928;GBAYE8500084
46821;1792313;T0702489686;USWB19901508
46821;2350327;T0702489686;USWB11102873
46821;10999130;T0702489686;USWB11400966
46822;208095;T0701694849;
46822;295539;T0701694849;
46822;2726446;T0701694849;USSM19200234
46822;2726463;T0701694849;USSM10408354
46839;1843275;T0101717990;GBDXG0600247
46839;2596067;T0101717990;GBDXG1200009
46841;1938646;T0709121129;USWWW0125610
46841;1995222;T0709121129;USPR37570017
46841;1999777;T0709121129;USIR20400755
46841;2002978;T0709121129;USWWW0125678
46841;5989318;T0709121129;USUM70507413
46841;11996878;T0709121129;USUM71311710
46891;444107;T0390347199;BREMI6300176
46891;1004026;T0390347199;BREMI0301021
46891;1114751;T0390347199;BRSGL6400065
46891;1541336;T0390347199;
46891;2032330;T0390347199;USFI89100043
46908;882652;;US86C0500013
46908;895591;;USJAY0300313
46908;918417;;USCA29900881
46908;921799;;USBN20400144
46908;1271051;;USSM19908954
46908;1720954;;FRZ810606007
46908;1931053;;FRZ030204130
46908;1954957;;USPR35007227
46908;1956083;;USUM70728804
46908;1957812;;USFI89100303
46908;1969264;;USGR10200210
46908;1999774;;USMC15710351
46908;2008913;;USMC15076836
46908;2021906;;USGR10000730
46908;2023365;;USGR10200235
46908;2025150;;SEUM70800691
46908;2026070;;USUM70601882
46908;2032544;;USFI85400370
46908;2034998;;GBUM70803164
46908;2074131;;USFI85800627
46908;2075364;;USFI87600129
46908;2091198;;USFI88200092
46908;2093318;;USFI86100513
46908;2108509;;USJAY1000260
46908;2228684;;USEE10000320
46908;2347631;;USC4R0303716
46908;2377289;;USFI87500148
46908;2626840;;GBHMU1100048
46908;2938720;;
46908;3243875;;GBAYE1300507
46908;5947808;;GBUM71208035
46908;5963128;;USBN29800757
46908;5965798;;USBN26100340
46908;6269254;;USC4R1301957
46908;9013588;;
46908;16133263;;
46916;549442;T0716102361;
46916;1781051;T0716102361;BRECI0900163
46939;1936820;;USMO17200566
46939;1939160;;USUM70975243
46940;452927;T0709403075;
46940;1024986;T0709403075;GBAYK0100176
46940;1361799;T0709403075;USRH10723033
46940;5982715;T0709403075;USRH11102497
46940;6053479;T0709403075;USRH10800988
46961;2131753;T0702501549;USSM10023541
46961;2454419;T0702501549;USSM10022648
46962;1570807;T0710176649;USSM19500584
46962;3224199;T0710176649;USSM19500825
46988;1046588;;GBAAN8790001
46988;1579065;;
46988;1895775;;GBCEW0300047
46988;1930839;;GBUM70605565
46988;2009044;;GBUM70709791
46988;2009062;;GBUM70710626
46988;2023152;;GBAAN0400084
46989;316614;T0425148033;BREMI7500396
46989;1093009;T0425148033;BRPGD9400619
46989;3287883;T0425148033;BRECI1200116
47014;1447290;T0390081067;BRRGE9801469
47014;2510746;T0390081067;BRWMB9900017
47014;18857008;T0390081067;
47036;1110569;;USSM19905073
47036;1179653;;GBAYE9000230
47036;1924761;;USC4R0506259
47036;1954187;;USFI80000018
47036;1956671;;USGR10000873
47036;1984645;;USMC16311238
47036;2001084;;USGR10201425
47036;2008758;;USFI80200076
47036;2012285;;USFI86101151
47036;2032296;;USC4R0304250
47036;2033903;;USFI87700363
47036;2041434;;USC4R0506274
47036;2075548;;USIF80100118
47036;2089440;;USFI88000383
47036;2092259;;USFI80000026
47036;2092847;;USFI86500266
47036;2092866;;USFI80100199
47036;2094464;;USFI87500367
47036;2137417;;USSM17500857
47036;3290795;;ARF411300209
47036;5998340;;USMC16355020
47068;391923;T0104343998;
47068;820975;T0104343998;BRDEP0400531
47068;1289724;T0104343998;BRSME0400308
47068;1727324;T0104343998;GBAYE0601663
47068;5998957;T0104343998;USMC16817542
47099;492279;T0050009078;BRSME9900442
47099;2080772;T0050009078;NLA319400177
47147;1762148;T0701545734;
47147;2159946;T0701545734;USJAY0500537
47147;2552590;T0701545734;USSM18100027
47147;2552612;T0701545734;USSM10703930
47147;3099023;T0701545734;USSM18100052
47147;3246835;T0701545734;USSM18100805
47147;6015067;T0701545734;USSM18100673
47147;10481278;T0701545734;USSM10106964
47154;312240;T0390346696;BRBMG0100119
47154;9193144;T0390346696;
47168;40014;T0390346674;BRPGD9900413
47168;263435;T0390346674;BRWMB9800604
47168;583700;T0390346674;BRPGD9900858
47168;809067;T0390346674;BRFPL0400007
47168;877303;T0390346674;BRDEP0300307
47168;1082397;T0390346674;BRAPI0600388
47168;1833652;T0390346674;BRMVP1000495
47232;956820;T0701530235;USA176410010
47232;1955517;T0701530235;USUM70848706
47232;2002450;T0701530235;USA176610160
47232;2040224;T0701530235;USHC40800771
47232;2342003;T0701530235;USC4R1100009
47241;1930711;T0701539970;USPR37409127
47241;1955902;T0701539970;USPR39609091
47242;14262;T0390081523;
47242;1169817;T0390081523;BRBMG9101959
47242;1388963;T0390081523;BRBMG9300106
47242;9917246;T0390081523;BXRYB1400036
47297;38128;T0404100022;BRPGD9900195
47297;571107;T0404100022;BRBMG7500034
47364;12405;T0390346232;
47364;1254270;T0390346232;BRD440700003
47364;2726003;T0390346232;
47398;618995;T0390346130;BREMI0300833
47398;9200019;T0390346130;
47449;990743;T0702427313;USRC15703614
47449;1941105;T0702427313;SEBFO9104130
47449;2384625;T0702427313;USRC18705923
47449;2424787;T0702427313;USRC16806657
47449;2427032;T0702427313;USRC16807786
47449;2430405;T0702427313;USA820800190
47449;2430407;T0702427313;USA820800192
47449;2430426;T0702427313;USA820800212
47449;2430506;T0702427313;USA820800246
47449;6001727;T0702427313;USCA26100358
47531;915097;T0702486574;USIR10211655
47531;1249790;T0702486574;USGF19972705
47531;2001587;T0702486574;USGF19960709
47531;13283550;T0702486574;USUM71309362
47579;24816;T0392957797;BRSME9700217
47579;49066;T0392957797;BRPGD0000027
47581;8631;T0390345831;
47581;17249137;T0390345831;
47595;2596032;T0101717945;GBDXG1200004
47595;10929529;T0101717945;USWB11102043
47697;23207;T0390345499;BRWMB9702323
47697;623383;T0390345499;BRESM0300013
47793;413460;T0700660441;
47793;814227;T0700660441;GBDMA0100001
47793;1071674;T0700660441;
47793;2003770;T0700660441;USAT20003981
47793;2195246;T0700660441;USAT20106065
47793;5993054;T0700660441;USIR39600001
47793;10084903;T0700660441;USAT21402943
47793;10084905;T0700660441;USAT20902226
47826;874995;T0390345228;BRCMP0300126
47826;1251025;T0390345228;BRCMP0301276
47842;221907;T0104780553;
47842;2108766;T0104780553;GBALB0080007
47844;1950042;T0700882989;DEC979300238
47844;1957397;T0700882989;USFI85600381
47844;1975451;T0700882989;USMC13964907
47844;1989548;T0700882989;USMC16451620
47844;2009629;T0700882989;USFI89000252
47844;2009630;T0700882989;USFI89000253
47844;2011982;T0700882989;USFI85700444
47844;2044899;T0700882989;USC4R0301912
47844;2074383;T0700882989;USFI85500005
47844;2106930;T0700882989;USSM19803118
47844;2109427;T0700882989;USUM70504276
47902;956813;T0702414003;USA176810110
47902;1086479;T0702414003;BRSME0600074
47902;1961483;T0702414003;GBUM70912201
47902;2009780;T0702414003;USA177010010
47902;2015051;T0702414003;GBUM70802505
47902;2017337;T0702414003;USMC10093043
47902;2417146;T0702414003;USAR18600112
47902;3289193;T0702414003;USAR10700060
47902;5086081;T0702414003;USAR18600116
47912;620260;;BRESM0300235
47912;923955;;BRRGE9500508
47978;21782;T0716102372;BREDU9600002
47978;856121;T0716102372;BRUSB0500006
47978;1911708;T0716102372;BRPUI1100041
47978;2194193;T0716102372;BRWMB1100284
47978;6255208;T0716102372;BRPUI0902042
47999;2582624;T0400028274;BR6211200708
47999;3092757;T0400028274;BRWMB0000394
48016;263548;T0390082695;BREMI8700172
48016;620140;T0390082695;BRESM0300221
48034;450084;T0390344985;BRAMD0200029
48034;970616;T0390344985;BRRLG0500011
48034;1619638;T0390344985;
48034;11569723;T0390344985;BRMCA7900071
48054;29928;T0393485498;BRWMB9900445
48054;546762;T0393485498;BRPUI0200207
48054;920672;T0393485498;BREMI9600212
48054;1088663;T0393485498;BRWIC0600009
48122;582838;T0390344690;
48122;863165;T0390344690;BREMI7500867
48124;550357;T7000362654;BRSME8600119
48124;1956948;T7000362654;USC4R0303732
48124;3158696;T7000362654;BRC3W1300007
48171;1018553;;USCA29500380
48171;1936193;;USIR20000262
48171;2015330;;USC4R0305346
48171;2036673;;USMC15601149
48171;2040838;;USC4R0405907
48171;2137422;;USSM17500553
48196;363010;T9169938776;
48196;1064712;T9169938776;SEAYD7501040
48196;2032374;T9169938776;GBUM70809220
48196;2150763;T9169938776;FR08F9300260
48196;3767980;T9169938776;
48196;4969326;T9169938776;USV351303303
48196;5968739;T9169938776;SGA311200041
48216;36785;T0393484917;BRSME9900050
48216;667476;T0393484917;BRAPI0301357
48216;693335;T0393484917;BRAPI0300684
48216;810494;T0393484917;BRMCA0400620
48216;1157249;T0393484917;BRSME9800244
48232;263572;T0390083018;
48232;453334;T0390083018;BRESM0200109
48282;792027;T0390344430;BRMCA0400029
48282;2550939;T0390344430;BRWMB9703016
48286;2582627;T0390083085;BR6211200713
48286;3092969;T0390083085;BRWMB0000397
48350;13233;T0393407732;
48350;14803;T0393407732;BRSME9300170
48350;1071700;T0393407732;BRSGL9200045
48350;1383798;T0393407732;BRVPG0800014
48350;2581665;T0393407732;BRPUI0700924
48362;263586;T0390083143;
48362;559913;T0390083143;BRTEU0300422
48362;1372429;T0390083143;BRRQM0800124
48362;12254420;T0390083143;
48368;445839;T0721625553;
48368;620049;T0721625553;
48384;672719;T0390083198;
48384;1079993;T0390083198;BRAPI0600432
48384;1205758;T0390083198;BRBGC0500263
48384;1255489;T0390083198;BRBMG8100097
48384;11563175;T0390083198;BRLSR0500185
48403;23183;T0426746817;BRWMB9703070
48403;6292628;T0426746817;
48445;220936;T0700959507;
48445;2012291;T0700959507;USFI86000824
48445;2032252;T0700959507;USC4R0301773
48445;2039769;T0700959507;USC4R0302064
48445;2040948;T0700959507;USC4R0303860
48445;2092307;T0700959507;USFI87800208
48449;2421970;T0390083267;BRSME8900020
48449;4091659;T0390083267;BRUM71400015
48450;23195;T0393407856;BRWMB9703073
48450;51411;T0393407856;
48456;23184;T0393407889;BRWMB9703071
48456;938174;T0393407889;BRSME0400194
48476;606317;T0390083290;BRBCJ0200280
48476;11149795;T0390083290;USSM19919145
48501;12197;T0390083314;
48501;21895;T0390083314;BRBMG9600825
48556;359929;T0390344021;BRSME0100254
48556;686097;T0390344021;BRBMG0400007
48556;969665;T0390344021;BRBMG0500186
48556;969683;T0390344021;BRBMG0500349
48556;1270450;T0390344021;BRECI0700217
48556;2507774;T0390344021;BRTVB1200294
48556;3274618;T0390344021;
48556;9956510;T0390344021;BRPUI0700135
48556;11341296;T0390344021;
48560;16853;T0390344009;
48560;1781045;T0390344009;BRECI0900156
48625;11341;T0401201851;
48625;44314;T0401201851;BRCID9900310
48653;14788;;BRSME9300143
48653;5734895;;
48695;1440130;;GBBBM0102352
48695;2117911;;GBARL1100332
48695;2452616;;GBBBM9200028
48695;2453273;;GBBBM9202023
48731;263627;T0390083756;
48731;2502685;T0390083756;BREMI8100779
48742;3824;T0404653424;
48742;1206420;T0404653424;BREMI7800062
48742;1335784;T0404653424;BRCHX0700005
48742;1678236;T0404653424;BRMCD1000286
48742;2512482;T0404653424;BRWUA1100020
48742;3526350;T0404653424;BRTLW1300063
48742;19906321;T0404653424;
48744;35759;T0390343722;BRRGE9900310
48744;263632;T0390343722;
48751;632155;T0390343711;BRMCA6300103
48751;794788;T0390343711;BRSN60400006
48751;862142;T0390343711;BRMCA6800179
48751;3092466;T0390343711;BRWMB9704481
48751;3416159;T0390343711;ARF411100872
48751;9192750;T0390343711;
48751;15484571;T0390343711;BRLUM9600011
48774;961445;T0700995114;
48774;1088710;T0700995114;USMO19500980
48778;25491;;BRWMB9704435
48778;198619;;BRWMB0001333
48865;882109;;
48865;3144544;;USSM18700053
48865;6013208;;USSM10017659
48865;10481273;;USSM19801495
48943;1935897;T0702333912;USMO10300664
48943;1975137;T0702333912;GBAJE7000317
48943;1999110;T0702333912;USMO16890001
48943;2000930;T0702333912;USMO10400602
48943;2001205;T0702333912;USUM70500869
48970;2558478;T0404542115;
48970;9194680;T0404542115;
48979;2379213;T0700271755;USF069027390
48979;6064237;T0700271755;USRH10801008
48985;2115851;;BRRGE1100078
48985;2291935;;GBAAP0000538
49043;26085;T0390084293;BREMI9700581
49043;475378;T0390084293;BRBMG0200186
49043;485733;T0390084293;BRESM0200155
49043;618670;T0390084293;BRDEP0300276
49043;687242;T0390084293;BRESM0300327
49043;1694075;T0390084293;BR19I1000017
49043;3380400;T0390084293;
49044;448154;T0390084306;
49044;502585;T0390084306;BRBMG8900648
49088;359452;T0390343211;BRVLS9900033
49088;359454;T0390343211;BREMI6500100
49088;359462;T0390343211;BREMI6400014
49088;428679;T0390343211;BRTPA0100031
49088;428956;T0390343211;
49088;429078;T0390343211;BRMCA7400001
49088;469839;T0390343211;BRTPA0200183
49088;487451;T0390343211;
49088;587996;T0390343211;BRABZ0300088
49088;604093;T0390343211;
49088;632410;T0390343211;BRMCA6600237
49088;853935;T0390343211;BRMCA0400191
49088;968615;T0390343211;BRBMG0500367
49088;1072040;T0390343211;BRUM70500824
49088;1943124;T0390343211;USC4R0714344
49088;1971274;T0390343211;USC4R1021107
49088;1975658;T0390343211;USC4R1022021
49088;2013990;T0390343211;USC4R0715832
49088;2363580;T0390343211;
49088;3091539;T0390343211;BRWMB0200939
49088;3848518;T0390343211;
49139;26186;;BRPGD9700601
49139;39347;;BRPGD9900387
49139;1752847;;BRUV70900288
49139;5742414;;BRUKM1400007
49139;10950271;;BRUKM1400033
49250;24137;T0391642322;BREMI9700205
49250;644636;T0391642322;BREMI0300554
49250;2519750;T0391642322;BR9U91200030
49250;2519751;T0391642322;BR9U91200003
49250;3251702;T0391642322;BREMI0301290
49264;5240;T0390342887;
49264;685780;T0390342887;
49268;1997945;T0101780282;USAM17600309
49268;3298186;T0101780282;ARF410090573
49291;2021330;T9011263766;USIR20200087
49291;2113050;T9011263766;USEW17500001
49291;5756049;T9011263766;ARF411000160
49297;25367;T0390084577;BRPGD9700374
49297;1102809;T0390084577;BRESM9900279
49297;12107066;T0390084577;
49297;12134372;T0390084577;BXMGD1500018
49297;15422288;T0390084577;
49305;858145;T0700328591;
49305;1895663;T0700328591;BRMCA7900207
49305;2942454;T0700328591;BRMUD1200090
49305;15366852;T0700328591;BRUM71201042
49335;27208;T0392257203;BRMCA9700231
49335;44472;T0392257203;BRPGD9900738
49335;529019;T0392257203;BRMCA0200597
49335;1210757;T0392257203;BRD1E0600003
49335;1609685;T0392257203;BRWFM0900003
49335;2582493;T0392257203;BRKMX1200009
49335;3232728;T0392257203;BRWMB1200690
49335;3344593;T0392257203;BRTVB1300289
49335;9451033;T0392257203;BRUM71400952
49335;11817578;T0392257203;BRWMB1500229
49395;499852;T0390342661;BREMI7800208
49395;11475440;T0390342661;BRD2J1200013
49403;3240002;T0394449956;BRWMB9704685
49403;9198256;T0394449956;
49443;3262081;T0701345132;USSM19929211
49443;4595571;T0701345132;USV351349140
49443;5687088;T0701345132;QMFME1334797
49443;16356027;T0701345132;
49497;472393;T0393408268;BRSME9700701
49497;12696613;T0393408268;
49559;1250490;T0701475048;GBAMC8300009
49559;5998155;T0701475048;USEE10100350
49559;6263362;T0701475048;GBUM70818278
49640;1368865;T0701000589;USUMG0000359
49640;1931092;T0701000589;USMO10300019
49640;2375950;T0701000589;GBARL1001017
49642;23829;T0390084997;
49642;47770;T0390084997;
49642;1452339;T0390084997;BRGPG0800106
49642;1846619;T0390084997;BRESM0100133
49657;24763;T0390342343;BREMI9700242
49657;50719;T0390342343;
49657;3643980;T0390342343;
49657;5829773;T0390342343;BRTLW1300036
49657;17884752;T0390342343;BXWRE1800087
49657;19377536;T0390342343;BRWMB1801235
49680;32188;T0393407652;BRSME9800363
49680;1423727;T0393407652;BRMZA0800067
49680;2475771;T0393407652;BRSME1200200
49680;3276150;T0393407652;BRUKM1300014
49696;18951;T0390342263;BRPGD9500861
49696;27143;T0390342263;BRPGD9700658
49696;33812;T0390342263;BRAMD0000007
49696;600940;T0390342263;
49696;640346;T0390342263;BRAYJ0300231
49696;1030612;T0390342263;BRAPI0401592
49696;1473211;T0390342263;BRWMB9805177
49696;1829490;T0390342263;BRDEP1000212
49696;2440632;T0390342263;BRWMB0102236
49696;3093983;T0390342263;BRWMB9800067
49696;3380850;T0390342263;USESK0618146
49696;3911387;T0390342263;BRIAW1300071
49696;4010344;T0390342263;
49696;10961518;T0390342263;BRR9G0600051
49696;11832600;T0390342263;BRIAW1500056
49696;12091809;T0390342263;BRRGE1404418
49696;12694351;T0390342263;
49702;24235;T0391642162;BREMI9700213
49702;51850;T0391642162;BRMZA0000034
49702;644657;T0391642162;BREMI0300563
49702;806141;T0391642162;BREMI0401048
49702;2519758;T0391642162;BR9U91200020
49702;3251701;T0391642162;BREMI0301288
49702;12585954;T0391642162;BRRGE1603577
49772;1795107;T0701435337;
49772;1978329;T0701435337;USUG11003306
49772;5991116;T0701435337;USPR37800084
49772;12159318;T0701435337;USPR37886805
49784;467817;T0391789697;
49784;857671;T0391789697;BRUME0500133
49784;1540406;T0391789697;BRDPA0900505
49786;411987;T0104785172;
49786;1951591;T0104785172;GBF088200872
49786;2008153;T0104785172;GBF088200340
49786;2009549;T0104785172;GBUM70700016
49786;2009555;T0104785172;GBF088200006
49786;2013086;T0104785172;GBUM70603306
49786;2335831;T0104785172;GBF089300206
49786;3297126;T0104785172;DEA811300324
49786;4051885;T0104785172;
49786;9363271;T0104785172;FRFER9801259
49786;11487345;T0104785172;USSM19700774
49787;2423588;T9007777062;BRWMB0201315
49787;2497978;T9007777062;BRRGE1200232
49844;1895774;T0700976528;DEG129903810
49844;2013545;T0700976528;USFI80200022
49844;2040993;T0700976528;USC4R0303577
49844;2296290;T0700976528;FRZ209701707
49844;2329276;T0700976528;USFI85300165
49898;24603;T0404445993;BRWMB9704591
49898;605035;T0404445993;BRBCJ0200352
49952;1984859;T0700978466;USF096825570
49952;2000249;T0700978466;USGR10301276
49952;2040984;T0700978466;USC4R0303568
49957;1038895;;GBAYE7700014
49957;2077973;;BR03D1000162
49957;5982111;;USRH10450768
49957;9495064;;GBQRF0702493
49962;1291959;T0101212978;GBCEE0700018
49962;1884691;T0101212978;GBUM71100445
49962;1884716;T0101212978;GBUM71100887
49962;1886158;T0101212978;GBUM71100983
49962;2155681;T0101212978;GBCEG0100032
49962;12709659;T0101212978;GBUM71403216
49965;641458;T0393485238;BRWMB0400001
49965;649427;T0393485238;BRAPI9900376
49965;6307584;T0393485238;BRF5F1400012
49965;11579965;T0393485238;BXSTD1500002
49965;12240960;T0393485238;BXSTD1600012
50002;300671;T0397819009;BRBMG9900565
50002;440373;T0397819009;BREMI6800305
50030;4175452;T0702434807;
50030;11921117;T0702434807;USC4R1400163
50042;1960422;T0421896594;USPR39882391
50042;2021758;T0421896594;USUL10200798
50058;1272659;T0100356793;GBAAM9390010
