work_id,track_id
68054,28966
68054,963121
68196,605078
68196,1263490
68196,11368973
68198,1226793
68198,10925673
68210,560064
68210,2244611
68213,265425
68213,355074
68214,428270
68214,1695733
68214,11368974
68259,357652
68259,2507768
68263,636124
68263,15603200
68263,16408678
68288,358208
68288,11046454
68338,265438
68338,676097
68379,1935277
68379,2009198
68379,2427134
68405,1340375
68405,1542853
68438,550081
68438,9286882
68509,22255
68509,9043845
68562,8882
68562,39156
68562,873157
68562,3257974
68562,11708598
68663,1206607
68663,6270739
68665,29700
68665,35272
68727,489254
68727,618640
68727,1124550
68727,3831395
68727,19970712
68729,1941386
68729,2020485
68729,2025829
68729,2073520
68729,2093589
68734,25446
68734,2570107
68734,2570127
68825,605058
68825,10404460
68835,1078447
68835,2067967
68963,1101417
68963,1563502
68979,30942
68979,659008
68979,813249
68979,822012
68979,19402623
68994,937247
68994,1422588
69041,364502
69041,3257327
69047,1098704
69047,1232845
69047,2018162
69047,2040970
69047,2086650
69047,2107743
69047,2338880
69047,3249903
69089,420284
69089,12548976
69172,500244
69172,1279353
69172,1637887
69189,30121
69189,54963
69192,30123
69192,54965
69205,1035593
69205,2170832
69476,1159215
69476,1313040
69476,1720976
69476,1744542
69476,1907438
69476,1944891
69476,1955135
69476,1957007
69476,1960898
69476,1965690
69476,1965733
69476,1987558
69476,2003749
69476,2014339
69476,2018157
69476,2024144
69476,2038059
69476,2075748
69476,2086694
69476,2090417
69476,2091357
69476,2092597
69476,2092999
69476,2095317
69476,5988723
69508,1955110
69508,1955116
69528,1949516
69528,1962636
69528,1992697
69528,2051865
69592,370378
69592,3646786
69592,5975567
69592,9964807
69592,12402122
69622,1097102
69622,2460679
69622,5992007
69622,5998494
69704,2004049
69704,2023463
69704,2628536
69751,1957817
69751,1963506
69751,2038101
69751,2039220
69751,2041028
69751,2074150
69751,2089467
69751,2091671
69751,2091911
69751,6043510
69849,1954547
69849,2018111
69893,1941098
69893,2074000
69893,5998828
69893,6074221
69906,2444066
69906,2446322
69906,6034399
69909,549298
69909,1516324
70010,47952
70010,868273
70041,592257
70041,622365
70157,1985752
70157,1990570
70157,2092624
70217,1198281
70217,1885491
70217,2290203
70217,2290204
70244,1562870
70244,1606680
70244,1929335
70244,1959835
70244,1959836
70244,1998131
70244,2018023
70244,2033655
70244,2103250
70244,2199054
70244,2625390
70244,2627171
70244,2742974
70244,3262098
70244,5978037
70244,5978709
70244,5998343
70244,6007231
70260,1439672
70260,1648404
70260,1936370
70260,1936377
70260,2006451
70260,2012744
70260,2197821
70260,2378768
70260,2426415
70260,2432782
70260,5733779
70260,5735329
70260,5956334
70260,5991280
70260,5998514
70303,1085245
70303,6151972
70379,1990253
70379,2000336
70478,36619
70478,38054
70478,1822102
70478,3007939
70478,4034360
70478,5829807
70478,11623483
70478,12617013
70478,16072311
70590,3235599
70590,9122076
70796,1541689
70796,1704125
70796,2137628
70796,3299987
70869,1720948
70869,1721861
70869,2003083
70869,2013934
70869,2018850
70869,2020476
70869,2041117
70869,2074720
70869,2075368
70869,2086697
70869,2091709
70869,2109422
70884,1037295
70884,1954791
70884,2039198
70884,2044900
70884,2073898
70958,265535
70958,606016
70958,696269
70958,1732566
70958,2592493
71044,5996720
71044,6000284
71051,1113001
71051,2382729
71065,1931442
71065,1996796
71065,11774945
71184,2638414
71184,6013179
71239,25865
71239,12466432
71239,12744056
71242,44782
71242,483136
71242,581231
71242,824483
71242,824521
71242,981653
71242,981681
71242,1080648
71242,2130160
71242,2599052
71242,2599054
71242,3682308
71242,5763493
71242,6244709
71242,6245307
71242,9221843
71242,11457203
71242,11468260
71242,11601550
71242,15928032
71242,17544112
71244,28213
71244,1229010
71360,1976324
71360,2000348
71360,2023890
71360,2192311
71360,2637315
71360,3327028
71360,5999966
71371,441801
71371,1038680
71371,1169778
71371,1669811
71371,1727285
71371,1727297
71371,2292023
71371,3280537
71448,16320948
71448,16321729
71483,1227378
71483,2074141
71483,2092871
71483,2093425
71483,2376572
71507,1024020
71507,13654172
71509,887304
71509,1105897
71509,1485276
71509,1721871
71509,1951201
71509,2558300
71517,2028337
71517,9142881
71639,2024860
71639,3525505
71639,5823811
71643,1997147
71643,2490024
71646,1956820
71646,16116909
71722,3241075
71722,3789822
71749,440396
71749,1268867
71749,2030494
71818,9200758
71818,9940270
71860,390786
71860,491066
71874,31929
71874,484602
71874,580187
71874,791995
71874,6320048
71874,17584360
71964,856877
71964,1063578
71964,2551097
71964,2592903
71974,480542
71974,987556
71979,1040937
71979,1516924
71979,20272672
71985,30951
71985,52648
71985,603850
71985,866422
71985,1903339
71985,2450982
71985,2451002
71985,2560090
71985,5748124
71985,11541015
71991,5983482
71991,6014929
71991,11349857
72009,30085
72009,311012
72009,609866
72009,2560748
72129,30159
72129,2748110
72221,2172799
72221,2416483
72280,2010508
72280,6131282
72385,3343718
72385,5091677
72464,1964382
72464,1964387
72464,2018842
72464,2023015
72464,2074342
72464,2075200
72464,2108373
72509,28263
72509,702035
72509,1185972
72509,17715161
72510,1301605
72510,2224011
72597,993880
72597,2377891
72597,2424834
72597,2426523
72597,2455497
72606,1090055
72606,1648384
72606,2429938
72606,2430285
72606,2453950
72606,2455202
72889,1345192
72889,1617747
72889,13246300
72934,1035977
72934,6127899
72967,984728
72967,991604
73255,2442805
73255,2598511
73255,11586603
73255,11662133
73336,54567
73336,572411
73336,11840668
73368,1917307
73368,2025557
73368,6042992
73441,30166
73441,49585
73484,265608
73484,3093888
73487,30156
73487,49575
73487,434213
73487,1254630
73487,20028221
73684,16482
73684,959646
73684,3416772
73687,1919482
73687,2021852
73687,2380272
73687,2453152
73687,2514886
73687,3784274
73687,4491498
73834,798203
73834,2587605
73959,921788
73959,11747388
74022,5960466
74022,5960470
74083,1042638
74083,1698416
74083,14171695
74241,2172879
74241,2503118
74303,1450149
74303,1736610
74303,1801363
74303,1804542
74303,1958779
74303,2013610
74303,2014198
74303,2106607
74343,595002
74343,1039351
74343,3262769
74372,167325
74372,3240980
74387,877553
74387,2178161
74427,1019027
74427,1934583
74427,2002345
74427,2349351
74427,2726948
74443,30304
74443,49942
74443,1520515
74443,1520518
74462,2113017
74462,10907418
74482,265651
74482,956298
74490,1954984
74490,1954985
74490,1954986
74490,1954987
74490,1954988
74490,1954989
74490,1954990
74490,2025824
74490,2730009
74676,799250
74676,9204749
74706,1367194
74706,10998804
74716,31913
74716,603733
74716,2450993
74716,2560087
74716,2560099
74716,10748218
74759,358865
74759,391186
74759,1276106
74759,11844373
74759,16365713
74759,16472746
74795,1950576
74795,1987989
74795,2000704
74876,1338139
74876,2012148
74876,5787881
74898,1089959
74898,2424596
74898,2436276
74898,2454234
75325,10067241
75325,10170184
75429,31924
75429,36612
75429,317303
75429,622282
75429,1254603
75429,1822098
75429,1822099
75429,13507179
75606,1064729
75606,1517644
75606,1777807
75606,1998287
75606,2032368
75606,2135338
75624,2024742
75624,2026942
75624,2039833
75624,5965763
75624,5969483
75786,316358
75786,11468385
75845,4063
75845,23467
75845,33608
75845,9721814
75845,11605361
75845,12628722
75845,17449588
75845,19209470
75853,22251
75853,889525
75861,559727
75861,1089043
75861,1110734
75861,2163657
75861,11433613
75861,13625528
75861,16355534
75889,221382
75889,1748857
75889,2179907
75889,2180164
75889,2253315
75889,6024637
75889,6275787
75889,12033697
75889,12035916
75889,12709516
75889,13252495
75972,506711
75972,984023
75972,12587758
75972,14191507
76027,2727013
76027,5990128
76027,13225891
76048,31918
76048,49503
76048,603792
76048,603926
76048,5748129
76048,19165353
76089,795250
76089,1705656
76089,1706803
76089,2128549
76089,5995823
76089,12914771
76267,2593006
76267,3276135
76272,1406606
76272,2007035
76272,2491002
76272,5984124
76272,11511863
76272,11511866
76272,11594510
76284,1185437
76284,1280508
76284,1281957
76284,1930818
76284,1935419
76284,1936961
76284,1958154
76284,1998128
76284,2006447
76284,2008889
76284,2018024
76284,2025422
76284,2032981
76284,2033480
76284,2033505
76284,2037214
76284,2039730
76284,2041060
76284,2045392
76284,2074453
76284,2107770
76284,2120289
76284,2333857
76284,2334364
76284,2341609
76284,2342059
76284,2457181
76284,2497908
76284,2625391
76284,2626556
76284,2627169
76284,2727010
76284,2732659
76284,2739188
76284,3210472
76284,3262047
76284,3262101
76284,3271618
76284,3381543
76284,3549285
76284,3784320
76284,5946550
76284,5956330
76284,5963782
76284,5963850
76284,5966399
76284,5981460
76284,5995290
76284,5995848
76284,6000391
76284,6001223
76284,6001356
76284,6060450
76284,6218529
76284,10090463
76284,10090464
76284,10090467
76284,10481288
76284,12808453
76284,17804817
76285,758
76285,638487
76317,2087376
76317,2334269
76349,1620593
76349,1955164
76349,2019753
76351,1261586
76351,1570809
76351,1832641
76351,1929338
76351,1936962
76351,1957130
76351,1995924
76351,2001044
76351,2011494
76351,2012009
76351,2032622
76351,2033481
76351,2033494
76351,2033649
76351,2041069
76351,2103252
76351,2223298
76351,2334365
76351,2481749
76351,6000230
76351,6001250
76351,10028935
76351,12807050
76364,15301
76364,683182
76401,1079971
76401,6139717
76403,1212120
76403,1752294
76403,3489937
76446,19892
76446,30317
76455,1280457
76455,2005162
76455,2011987
76455,2335537
76455,2385142
76455,5994668
76455,6001686
76481,15001
76481,9947008
76497,28832
76497,796810
76497,11016861
76497,13763145
76497,15912877
76585,2387281
76585,12808458
76859,54570
76859,2122933
77008,35757
77008,685496
77008,794803
77008,816410
77008,823538
77008,881327
77008,1192038
77065,30127
77065,54976
77329,430319
77329,625997
77407,6071894
77407,6123301
77465,2010518
77465,2010523
77465,2011460
77570,2149873
77570,2185279
77570,2404007
77695,9202836
77695,10891030
77732,30974
77732,559955
77732,11456386
77848,27268
77848,37931
77848,1428372
77848,3921765
77848,4005421
77848,10471387
77848,14196343
77909,31936
77909,423781
77923,265768
77923,799199
77981,21100
77981,38619
77981,1811698
78189,36614
78189,48665
78189,433678
78189,470263
78189,3251897
78189,6319861
78189,19808710
78191,1097232
78191,2026169
78191,2448528
78191,5998249
78282,27262
78282,46794
78351,930375
78351,2351626
78380,46261
78380,311632
78380,446114
78380,660477
78396,1306832
78396,2379828
78631,32432
78631,49553
78661,2109708
78661,2942709
78661,6253789
78661,12670541
78698,1884690
78698,1884717
78720,867219
78720,980128
78720,1268641
78720,9953438
78720,12589283
78731,43056
78731,799189
78731,867226
78731,980130
78731,3250510
78731,3296982
78743,265816
78743,980127
78743,3706784
78754,867212
78754,13459881
78758,265819
78758,867238
78758,1221422
78758,12737082
78772,1650057
78772,1650493
78772,2420683
78772,2454733
78783,867203
78783,980168
78832,5178
78832,3295628
78885,51269
78885,436355
78930,1153095
78930,1461069
78930,1487307
78930,2377500
79077,2453120
79077,3263544
79077,5805477
79077,9205542
79077,11337336
79091,1739580
79091,2105739
79091,2107850
79091,4175815
79093,25548
79093,1818929
79142,5821745
79142,10914065
79195,27401
79195,583437
79289,606944
79289,11833727
79314,1954265
79314,1959134
79314,1964391
79314,1964392
79314,2020479
79314,2089131
79314,2109444
79988,374166
79988,2501775
80062,445157
80062,481761
80062,504154
80062,9017805
80062,12696616
80176,34934
80176,46017
80176,874424
80206,2341132
80206,2342456
80340,479520
80340,2492459
80366,896016
80366,6269944
80473,37510
80473,10871719
80473,10871720
80473,17439140
80482,32409
80482,621455
80482,853892
80482,1448680
80482,1452104
80482,1542025
80482,1746855
80482,1784726
80482,3485272
80482,5829797
80482,11845598
80482,12265092
80482,12887265
80482,17866292
80741,1023045
80741,1110561
80741,2010690
80741,2089159
80741,2418712
80741,2625632
80761,418864
80761,2422852
80805,400457
80805,1949278
80805,1957385
80805,1959274
80805,2086652
80805,2093689
80805,2173651
80805,11982493
80805,14297949
80835,1214248
80835,1932602
80835,1958440
80835,1964007
80835,2018161
80835,2087580
80835,2089775
80835,2091959
80835,2092848
80835,2107742
80913,28812
80913,471994
81067,33183
81067,631958
81222,1428978
81222,1721084
81222,1945099
81222,1954812
81222,2014880
81222,2037537
81222,2041048
81222,2073806
81222,2073813
81222,2073829
81222,2075371
81222,2086968
81347,2392178
81347,2392212
81367,37436
81367,638429
81367,12162195
81506,2015054
81506,2039473
81507,1980949
81507,6013082
81507,11665316
81585,1960192
81585,2284446
81659,28892
81659,3156398
81683,1224149
81683,2012850
81683,2015100
81683,2038634
81683,2040411
81683,2108167
81683,2433850
81683,3157093
81683,3282107
81683,3289125
81683,5965795
81683,5994666
81683,6029854
81683,6232653
81727,33210
81727,666717
81844,535736
81844,676245
82055,1968527
82055,5982712
82064,54564
82064,12616443
82064,14929152
82064,16318742
82316,13679
82316,24742
82316,33422
82316,265952
82316,484670
82316,489712
82316,606274
82316,649396
82316,714400
82316,851277
82316,963194
82316,2592902
82316,5960467
82316,18554806
82334,26790
82334,1407949
82334,1704741
82334,3094116
82334,17546428
82405,956912
82405,1117890
82411,1930413
82411,1938820
82411,2004537
82411,5986717
82432,31916
82432,866424
82455,33198
82455,1422557
82456,33168
82456,678125
82456,824032
82456,1035434
82456,1117184
82456,1762895
82456,2084685
82456,4140401
82456,6281905
82470,33233
82470,13360196
82480,30090
82480,601024
82480,1359284
82480,1664435
82480,1793397
82483,30088
82483,302275
82483,311020
82483,3240040
82563,665091
82563,3257439
82610,30193
82610,32177
82742,31919
82742,2287190
82744,989946
82744,1979725
82966,35284
82966,46751
82966,287224
82966,457148
83095,275430
83095,571820
83149,923341
83149,1752839
83329,289514
83329,3144767
83329,3348404
83329,6082129
83329,10168930
83373,556891
83373,592649
83458,1949909
83458,1960060
83458,2009342
83458,2019288
83458,2025822
83458,2039191
83577,550483
83577,974500
83577,1117897
83577,1320278
83577,1320503
83577,2735905
83577,3355333
83577,13635831
83590,29794
83590,448676
83590,1231108
83592,2001153
83592,2021938
83650,25889
83650,2105210
83731,2202976
83731,6049754
83766,33679
83766,39350
84166,632109
84166,961095
84172,265979
84172,867306
84325,33235
84325,44243
84325,854660
84325,1531865
84325,4137246
84325,11758654
84430,2385421
84430,2625461
84430,3534741
84507,2016281
84507,2446533
84507,5746686
84507,6013297
84520,1159699
84520,2386189
84520,2931963
84534,895584
84534,2091348
84534,2382544
84534,6060448
84658,1921863
84658,1960044
84658,1965166
84658,2001884
84658,2089646
84658,2092526
84658,2347369
84732,1886210
84732,2155844
84732,6263514
84732,12721084
84735,1959065
84735,2011302
84735,2037184
84735,10387292
84928,1971340
84928,11002644
85031,29318
85031,2346763
85102,266004
85102,3090254
85141,1098739
85141,13242577
85215,43075
85215,497029
85569,2150240
85569,3381922
85660,2033667
85660,2037991
85749,993875
85749,2376479
85749,2378206
85749,2378488
85749,2378499
85749,2424779
85749,2426525
85749,2427233
85749,2429270
85749,2436214
85749,2455190
85749,2456347
85749,2457193
85804,1118704
85804,10085852
85821,2457174
85821,5983468
85821,10087781
85821,10481285
85872,1353680
85872,2013088
85872,2352954
85872,2390146
85872,3380578
85872,11352446
85872,12159728
85896,13933546
85896,19417664
85939,983535
85939,1793045
85951,1428947
85951,1720904
85951,2074059
85951,13426784
85989,1959120
85989,1960034
85989,2038674
85989,2334497
85989,5992584
86005,1105465
86005,1360869
86005,2107995
86005,2444043
86005,2444056
86049,488039
86049,2270310
86119,636133
86119,12887269
86119,17766925
86163,9028447
86163,12756080
86243,2550760
86243,2551545
86339,1921206
86339,1936808
86339,2000690
86438,1884683
86438,1886184
86484,3327125
86484,6012975
86655,1465698
86655,5993323
86669,1885233
86669,1885700
86803,970496
86803,1703150
86803,3473033
86803,11524597
87018,33109
87018,424722
87019,32558
87019,43196
87036,33668
87036,39351
87038,266060
87038,942276
87038,11736978
87038,11736993
87067,33393
87067,1103313
87067,3267547
87111,40363
87111,686842
87118,33674
87118,39346
87118,1752879
87289,454868
87289,11578025
87322,989975
87322,1911649
87322,12399659
87322,13281357
87356,1221153
87356,1962711
87356,2075976
87356,2419415
87356,2419646
87356,2453456
87374,2027628
87374,2039488
87452,457166
87452,3090139
87491,32559
87491,43182
87499,4110
87499,3089646
87509,33501
87509,485254
87542,1954317
87542,2107310
87543,4108
87543,39147
87543,1255534
87543,3089628
87624,24899
87624,44795
87624,3746387
87624,3784248
87674,1851152
87674,2377293
87674,4711342
87674,5696562
87674,5993309
87674,5994651
87674,10208227
87674,12153474
87674,12729239
87674,15297488
87790,27100
87790,902699
87814,2014624
87814,2039798
87857,2596031
87857,6135402
87892,19811
87892,310278
87951,33399
87951,285109
87957,33406
87957,815076
87957,1132039
87957,11016818
87963,33395
87963,36812
87963,448375
87963,558884
87963,12156360
88035,203467
88035,2468863
88063,1936830
88063,1988347
88205,318736
88205,429197
88287,1938668
88287,1972112
88337,1950729
88337,2018881
88500,1046591
88500,1930840
88500,2009060
88553,28725
88553,40011
88562,1640326
88562,1736533
88562,1976321
88562,1979866
88562,2000347
88562,2002081
88562,2626098
88562,2626105
88562,2939092
88562,11024887
88562,11685724
88562,12096227
88635,956789
88635,2027631
88645,2009620
88645,2014625
88645,2038047
88645,2039610
88645,2040957
88645,2093143
88645,2337674
88645,2377144
88688,1298888
88688,1998172
88688,3258479
88688,13196024
89158,1058284
89158,1556482
89158,9201399
89221,33381
89221,709037
89221,813418
89221,933069
89221,11471394
89261,16920
89261,3093211
89403,1954965
89403,2040331
89403,2626479
89459,1961291
89459,2040038
89459,2045124
89459,2091643
89481,930674
89481,1116586
89488,560508
89488,2748191
89594,29989
89594,266130
89685,38053
89685,11380291
89722,956953
89722,2026752
89723,30022
89723,52776
89754,1228319
89754,2389973
89754,10923593
89765,396683
89765,674658
89765,11762165
89765,12132810
89796,2429519
89796,10169607
89896,2508806
89896,12250020
89906,21250
89906,33439
89957,28248
89957,49860
89959,1102597
89959,1165884
89963,2077163
89963,2155518
90020,956790
90020,1287880
90020,1964321
90020,2009779
90020,2344324
90020,2512150
90020,2727904
90139,206675
90139,3341889
90139,3341906
90167,3258808
90167,12473402
90183,31604
90183,46240
90183,1453444
90321,918447
90321,10188356
90354,266150
90354,609757
90383,2023450
90383,2026199
90383,2075753
90383,2087572
90383,2092610
90383,2335028
90383,6076103
90399,956885
90399,2026744
90672,814239
90672,1936422
90672,2443840
90716,33234
90716,36514
90738,2040057
90738,2040648
90738,5998158
90738,6263360
90878,2724170
90878,11024243
90976,1804827
90976,2231369
91015,1045082
91015,1095410
91015,2116704
91015,2116744
91015,2443728
91019,1174773
91019,2116707
91019,2116740
91019,2443439
91019,2443668
91019,5761320
91042,1999144
91042,11562076
91051,6135472
91051,13300599
91075,33515
91075,637291
91154,32064
91154,497203
91154,600348
91154,1113244
91230,3091875
91230,3789821
91246,908756
91246,2079975
91356,2165752
91356,2208567
91357,1216498
91357,1954972
91357,3286626
91566,33666
91566,39356
91566,615256
91566,1752291
91608,32398
91608,969200
91608,1342879
91608,1477781
91608,1614690
91608,1615481
91608,2384994
91608,2572049
91608,2947950
91858,980458
91858,980462
91892,2173566
91892,2419511
91894,32401
91894,2944898
92119,1943707
92119,2731366
92119,2731369
92119,3746505
92151,35184
92151,2333227
92151,3241256
92151,3241893
92232,1161078
92232,2436299
92271,44475
92271,1211247
92457,990778
92457,1093525
92457,1554432
92457,1954184
92457,1963916
92457,2014632
92457,2014878
92457,2017186
92457,2018888
92457,2020503
92457,2025819
92457,2038722
92457,2039756
92457,2041005
92457,2041047
92457,2074642
92457,2091082
92457,2338046
92457,5964484
92457,5978952
92612,19770
92612,824549
92612,1473716
92612,5065631
92711,1161089
92711,2436667
92776,1339760
92776,1966545
92776,2014629
92776,2041059
92776,2419423
92893,266158
92893,715735
93085,1938670
93085,2021122
93288,14512
93288,54350
93296,55305
93296,528750
93740,1144435
93740,1471213
93740,1692113
93740,9720262
93898,1549091
93898,16209919
93903,11769257
93903,11775962
94293,837669
94293,983260
94374,35289
94374,46750
94375,48733
94375,717492
94375,2607868
94525,29773
94525,485267
94797,626842
94797,875310
94817,1971364
94817,2032787
95109,504163
95109,505237
95115,35032
95115,2250808
95125,35046
95125,457555
95125,2249560
95125,2250147
95125,3282082
95152,480413
95152,488085
95152,618660
95152,680043
95204,35508
95204,634359
95204,1191161
95204,1382003
95204,1427485
95204,2301440
95242,35036
95242,54629
95242,487838
95242,2250786
95247,34669
95247,45950
95247,634441
95247,2296046
95247,2596579
95247,10872959
95373,1427453
95373,5925018
95490,35028
95490,433839
95490,440360
95490,1511159
95490,2249530
95497,30716
95497,35499
95743,33152
95743,1380141
95743,3765020
95796,33292
95796,40105
95844,29804
95844,448673
96112,35432
96112,499571
96112,1440659
96232,379448
96232,955569
96363,28255
96363,2560695
96878,30197
96878,611816
96878,10027678
96888,10189607
96888,19432128
96916,956787
96916,1811387
96916,2026768
96916,2041270
97343,372982
97343,532979
97626,1366817
97626,1959558
97626,2005745
97626,2008760
97626,2087274
97626,2093598
97626,2094072
97626,2094417
97626,2173571
97626,5796339
97626,5968980
97626,5970168
97626,5994640
97626,6262929
97649,30869
97649,45943
97649,656388
97649,712603
97649,1057853
97649,1265973
97649,1552682
97649,1816489
97649,3348683
97714,665095
97714,3257435
97858,1931449
97858,1935894
97858,2004119
97858,6141513
98432,33589
98432,815367
98432,1633087
98432,2199794
98432,14130238
98459,1955134
98459,1999951
98514,283263
98514,475069
98514,1357134
98514,1614970
98747,475399
98747,18822469
99000,579265
99000,1270919
99000,1288602
99000,1711940
99414,33656
99414,9884982
99638,1944810
99638,1949268
99638,1954183
99638,2027148
99638,2038053
99638,2074409
99891,33485
99891,43181
99920,1405457
99920,1405475
99920,2120245
99920,2626715
99928,33483
99928,871146
99928,1361477
99940,247349
99940,643565
99940,2360766
99940,3284662
99944,30165
99944,17321265
100018,306972
100018,1748938
100018,11337357
100018,12652075
100230,807243
100230,2602425
100363,1936410
100363,2000915
100363,2043439
100450,33290
100450,248337
100559,15553
100559,33061
100559,371757
100559,653333
100707,579345
100707,1270921
100707,1288612
100707,12813587
100765,5790211
100765,9212382
101276,2442609
101276,10080929
101428,37696
101428,266207
101464,1426985
101464,1748191
101464,6013207
101464,11356546
101464,11511845
101464,11965745
101818,858978
101818,12664875
101948,2419767
101948,10087668
102042,49817
102042,2415536
102210,32106
102210,1572599
102210,1691453
102210,5832343
102289,3562225
102289,10080096
102408,46248
102408,305453
102408,641466
102408,1619903
102408,12240906
102508,37564
102508,699690
102681,6110134
102681,6130297
103150,2014881
103150,2244807
103270,2001197
103270,2020398
103358,19835
103358,22012
103767,1670892
103767,1727260
104025,801106
104025,1212820
104025,14934874
104025,16147439
104216,1045935
104216,1282088
104216,1354519
104404,472908
104404,982560
104404,5967052
104404,16532588
104506,36006
104506,51376
104506,1663350
104506,1771343
104506,2384781
104506,2385002
104506,3290405
104506,3432284
104528,2086950
104528,12687173
104588,29282
104588,17432720
104811,36000
104811,940249
104811,2361248
104812,1936398
104812,1966604
104812,1985895
104812,1995347
104812,2001216
104812,2029113
104812,2073697
104812,6015684
104835,36177
104835,2956782
104949,36005
104949,44393
104997,989930
104997,9727638
104997,10087176
105053,1053334
105053,1124287
105146,2021727
105146,2195285
105223,35998
105223,883294
105223,1633048
105223,1902531
105717,15561
105717,585323
105717,2267583
106170,1840131
106170,3091871
106206,319343
106206,456490
106352,1289938
106352,2155671
106352,2338465
106481,26552
106481,875314
106625,37694
106625,1250959
106625,1910617
106625,13436922
106730,27264
106730,583712
106730,1233533
106730,1448997
106927,26550
106927,267096
106927,487447
106927,644809
106927,805375
106927,875046
106927,1157746
106927,1814484
106928,626823
106928,875054
106930,851380
106930,875067
107175,3232977
107175,3285833
107195,1921475
107195,1936803
107286,48759
107286,428621
107286,506460
107286,2512492
107286,3327733
107504,20852
107504,889000
107504,1085990
107610,1930746
107610,1936421
107610,1942115
107610,1950562
107610,2007956
107954,1931463
107954,1933462
107954,1936411
107954,1964499
107954,2009795
107975,1570700
107975,3343791
108068,33672
108068,39352
108068,1753975
108068,1766401
108068,2176227
108068,5941212
108068,9397997
108068,17430316
108203,301339
108203,2122928
108367,364532
108367,2748379
108550,597717
108550,1292062
108550,1856351
108550,2077029
108581,2425871
108581,2427222
108821,1971001
108821,5953237
108844,39643
108844,50562
108844,228037
108844,716116
108844,1141507
108844,3682402
108844,3682403
108844,3957297
108844,12209391
108844,18152470
108847,32622
108847,1275153
108847,18166859
108919,24718
108919,963456
109012,9194868
109012,12151482
109021,956777
109021,2027622
109027,1432408
109027,1728068
109125,371516
109125,1960534
109132,1283932
109132,2378197
109132,2378207
109132,2378238
109132,2426501
109132,2430525
109132,2431052
109132,2432835
109132,2436215
109132,2455193
109132,2457207
109144,2442628
109144,6085287
109160,1938035
109160,2009048
109339,36256
109339,1256148
109381,2040063
109381,2040646
109468,1934666
109468,1938068
109468,1938151
109468,2001681
109468,2073446
109468,12415936
109511,28571
109511,655333
109511,2136372
109511,11471241
109511,13851679
109626,1169830
109626,2939198
109626,9678135
109971,472584
109971,631602
109971,1440694
109977,46737
109977,403730
109977,422329
109977,620703
109977,667480
109977,821322
109977,954561
109977,990833
109977,1052451
109977,2511196
109977,9964145
109977,18106424
109980,36685
109980,583539
110070,36588
110070,610352
110108,1811376
110108,2416561
110111,22396
110111,1756046
110159,1559157
110159,2170576
110159,2170662
110344,356726
110344,1439146
110444,39338
110444,9050675
110531,33442
110531,309902
110531,659194
110531,12115548
110531,17352272
110549,2011490
110549,2327738
110549,2626454
110549,6085357
110549,6225411
110549,10187876
111117,2317559
111117,2317566
111143,916498
111143,1152088
111143,1767778
111143,1979726
111143,2008430
111143,2020528
111143,2022541
111186,36031
111186,816384
111317,2002451
111317,2014145
111619,989872
111619,1998993
111619,2088679
111619,13284015
111722,2033904
111722,2087588
111722,2090107
111722,2092309
111722,2092581
111722,2092886
111722,2093648
111722,2108380
111722,2321672
111722,2626433
111832,1279495
111832,1779270
111832,2161909
111832,12469152
112159,6015036
112159,11582342
112173,1046590
112173,1047353
112173,2009059
112173,2011831
112220,1232925
112220,2008723
112220,2377863
112220,2378616
112220,2456197
112447,914555
112447,6074359
112470,2040497
112470,2091073
112470,2377131
112470,11686359
112519,39141
112519,44823
112519,1048777
112653,6349
112653,10575317
112856,1177630
112856,13640507
112911,1550190
112911,1935966
112911,2444031
112911,2446602
113013,3381073
113013,17862563
113306,2012286
113306,2032166
113306,2032181
113306,2038659
113306,2045123
113306,2095143
113306,2107967
113313,2265691
113313,10257417
113338,1064730
113338,2051816
113338,2150965
113347,309635
113347,3092188
113415,22393
113415,1756023
113610,1401460
113610,1401499
113610,1936133
113610,2003855
113610,2040228
113610,2108817
113610,2109744
113610,2333849
113610,2444041
113610,2444063
113610,2444082
113734,1982357
113734,1991600
113806,2377420
113806,2377505
113806,2378732
113806,2454742
113806,2455026
113806,2455235
113806,2456192
113898,32560
113898,43186
113898,3246162
113898,3294103
113933,1920029
113933,1962626
113933,2004115
113933,2008927
113933,2011359
114024,1669806
114024,1727328
114064,1962027
114064,2007503
114101,306330
114101,3299497
114382,977711
114382,2004203
114382,2004205
114382,2004206
114424,1100406
114424,2193872
114621,886007
114621,988340
114621,12333693
114644,984702
114644,991605
114646,1975025
114646,2930106
114858,2599136
114858,10482604
114858,11594509
114936,11023122
114936,11693820
114975,2231936
114975,10977907
114979,3343740
114979,5067359
115289,694195
115289,816406
115289,823348
115289,880586
115289,1106960
115415,29886
115415,3157906
116200,32836
116200,1064820
116200,1156736
116633,36639
116633,285085
116784,956952
116784,2026749
116923,1934575
116923,1934576
116946,411783
116946,1261637
116946,1728037
116946,1936424
116946,1957564
116946,2001629
116946,2006366
116946,11089013
116946,12348815
116964,1491665
116964,12699528
117529,27395
117529,606779
117529,15445803
117529,16344647
117529,17972255
117646,1931095
117646,1934823
117782,419843
117782,3092185
117944,1118841
117944,2192162
118079,1934816
118079,1947337
118079,1958601
118079,2027591
118079,2032607
118079,2392398
118079,2639723
118257,15731
118257,112944
118257,1468196
118362,39326
118362,20190395
118446,1426919
118446,11513228
118700,1957560
118700,1975400
